mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	6	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	4	5.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
3	3	9	9	2.0	1/4	1/4	4/4	6	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
3	3	11	11	1.0	3/4	3/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	12	12	4.0	0	0	4/4	6	1	VI	iv6	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
5	5	16	16	5.0	0	0	4/4	6	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
6	6	21	21	2.0	1/4	1/4	4/4	6	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
6	6	23	23	1.0	3/4	3/4	4/4	6	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
7	7	24	24	4.0	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
8	8	28	28	6.0	0	0	4/4	6	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
9	9	34	34	2.0	1/2	1/2	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
10	10	36	36	7.0	0	0	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
11	11	43	43	1.0	3/4	3/4	4/4	6	1	#viio6/iv		g	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
12	12	44	44	4.0	0	0	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
13	13	48	48	2.0	0	0	4/4	6	1	V/iv\\		g	i		V/iv	V				iv		\\	M	1	1	0, 4, 1		0	0
13	13	50	50	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
14	14	52	52	5.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
15	15	57	57	2.0	1/4	1/4	4/4	6	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
15	15	59	59	1.0	3/4	3/4	4/4	6	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
16	16	60	60	4.0	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
17	17	64	64	5.0	0	0	4/4	6	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
18	18	69	69	1.0	1/4	1/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
18	18	70	70	1.0	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
18	18	71	71	1.0	3/4	3/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
19	19	72	72	1.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
19	19	73	73	0.5	1/4	1/4	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
19	19	147/2	147/2	0.5	3/8	3/8	4/4	6	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
19	19	74	74	1.0	1/2	1/2	4/4	6	1	iio65		g	i		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
19	19	75	75	1.0	3/4	3/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
20	20	76	76	4.0	0	0	4/4	6	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
21	21	80	80	5.0	0	0	4/4	6	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
22	22	85	85	2.0	1/4	1/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
22	22	87	87	1.0	3/4	3/4	4/4	6	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
23	23	88	88	3.0	0	0	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
23	23	91	91	1.0	3/4	3/4	4/4	6	1	V43/iv		g	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
24	24	92	92	12.0	0	0	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
27	27	104	104	5.0	0	0	4/4	6	1	V/iv\\		g	i		V/iv	V				iv		\\	M	1	1	0, 4, 1		0	0
28	28	109	109	1.0	1/4	1/4	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
28	28	110	110	1.0	1/2	1/2	4/4	6	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
28	28	111	111	1.0	3/4	3/4	4/4	6	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
29	29	112	112	1.0	0	0	4/4	6	1	V(4)/iv		g	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
29	29	113	113	1.0	1/4	1/4	4/4	6	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
29	29	114	114	1.0	1/2	1/2	4/4	6	1	iv\\	V/VII\\	g	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
29	29	115	115	1.0	3/4	3/4	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
30	30	116	116	1.0	0	0	4/4	6	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
30	30	117	117	1.0	1/4	1/4	4/4	6	1	vi/VII		g	i		vi/VII	vi				VII			m	1	1	1, -2, 2		1	1
30	30	118	118	1.0	1/2	1/2	4/4	6	1	ii65/VII		g	i		ii65/VII	ii		65		VII			mm7	1	1	-3, 1, -2, 0		0	-3
30	30	119	119	1.0	3/4	3/4	4/4	6	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
31	31	120	120	1.0	0	0	4/4	6	1	VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
31	31	121	121	1.0	1/4	1/4	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
31	31	122	122	1.0	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
31	31	123	123	1.0	3/4	3/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
32	32	124	124	1.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
32	32	125	125	0.5	1/4	1/4	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
32	32	251/2	251/2	0.5	3/8	3/8	4/4	6	1	iv65		g	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
32	32	126	126	1.0	1/2	1/2	4/4	6	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
32	32	127	127	1.0	3/4	3/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
33	33	128	128	4.0	0	0	4/4	6	1	I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
34	34	132	132	2.0	0	0	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
34	34	134	134	1.0	1/2	1/2	4/4	6	1	iii/III		g	i		iii/III	iii				III			m	1	1	1, -2, 2		1	1
34	34	135	135	1.0	3/4	3/4	4/4	6	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
35	35	136	136	1.0	0	0	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
