mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6.0	0	0	4/4	3	1	a.i		a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	6	6	4.0	1/2	1/2	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	10	10	4.0	1/2	1/2	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
4	4	14	14	2.0	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
5	5	16	16	4.0	0	0	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
6	6	20	20	2.0	0	0	4/4	3	1	VI	iv6	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
6	6	22	22	2.0	1/2	1/2	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	24	24	2.0	0	0	4/4	3	1	vii		a	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
7	7	26	26	2.0	1/2	1/2	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
8	8	28	28	2.0	0	0	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
8	8	30	30	2.0	1/2	1/2	4/4	3	1	IV/iv		a	i		IV/iv	IV				iv			M	1	1	-2, 2, -1		-2	-2
9	9	32	32	2.0	0	0	4/4	3	1	V(4)/iv		a	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
9	9	34	34	2.0	1/2	1/2	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
10	10	36	36	4.0	0	0	4/4	3	1	iv\\		a	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
11	11	40	40	8.0	0	0	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
13	13	48	48	2.0	0	0	4/4	3	1	iv(9)		a	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
13	13	50	50	2.0	1/2	1/2	4/4	3	1	ii		a	i		ii	ii							m	1	1	2, -1, 3		2	2
14	14	52	52	2.0	0	0	4/4	3	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	54	54	2.0	1/2	1/2	4/4	3	1	V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
15	15	56	56	2.0	0	0	4/4	3	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
15	15	58	58	2.0	1/2	1/2	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
16	16	60	60	6.0	0	0	4/4	3	1	i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
17	17	66	66	4.0	1/2	1/2	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
18	18	70	70	4.0	1/2	1/2	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
19	19	74	74	2.0	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
20	20	76	76	4.0	0	0	4/4	3	1	V\\		a	i		V	V						\\	M	1	1	1, 5, 2		1	1
21	21	80	80	2.0	0	0	4/4	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
21	21	82	82	2.0	1/2	1/2	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
22	22	84	84	2.0	0	0	4/4	3	1	vii		a	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
22	22	86	86	2.0	1/2	1/2	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
23	23	88	88	2.0	0	0	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
23	23	90	90	2.0	1/2	1/2	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
24	24	92	92	2.0	0	0	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
24	24	94	94	2.0	1/2	1/2	4/4	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
25	25	96	96	2.0	0	0	4/4	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
25	25	98	98	2.0	1/2	1/2	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
26	26	100	100	2.0	0	0	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	26	102	102	2.0	1/2	1/2	4/4	3	1	ii		a	i		ii	ii							m	1	1	2, -1, 3		2	2
27	27	104	104	2.0	0	0	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
27	27	106	106	2.0	1/2	1/2	4/4	3	1	V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
