mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-1	4/4	1	0					firstMeasure	2
2	2	4	4.0	-1	4/4	1	0						3
3	3	8	4.0	-1	4/4	1	0						4
4	4	12	4.0	-1	4/4	1	0						5
5	5	16	4.0	-1	4/4	1	0						6
6	6	20	4.0	-1	4/4	1	0						7
7	7	24	4.0	-1	4/4	1	0			double			8
8	8	28	6.0	-1	3/2	3/2	0						9
9	9	34	6.0	-1	3/2	3/2	0				line		10
10	10	40	6.0	-1	3/2	3/2	0						11
11	11	46	6.0	-1	3/2	3/2	0			double			12
12	12	52	4.0	-1	4/4	1	0						13
13	13	56	4.0	-1	4/4	1	0						14
14	14	60	4.0	-1	4/4	1	0						15
15	15	64	4.0	-1	4/4	1	0						16
16	16	68	4.0	-1	4/4	1	0						17
17	17	72	4.0	-1	4/4	1	0						18
18	18	76	4.0	-1	4/4	1	0				line		19
19	19	80	4.0	-1	4/4	1	0						20
20	20	84	4.0	-1	4/4	1	0			double			21
21	21	88	6.0	-1	3/2	3/2	0						22
22	22	94	6.0	-1	3/2	3/2	0						23
23	23	100	6.0	-1	3/2	3/2	0						24
24	24	106	6.0	-1	3/2	3/2	0			double			25
25	25	112	4.0	-1	4/4	1	0				line		26
26	26	116	4.0	-1	4/4	1	0						27
27	27	120	4.0	-1	4/4	1	0						28
28	28	124	4.0	-1	4/4	1	0						29
29	29	128	4.0	-1	4/4	1	0						30
30	30	132	4.0	-1	4/4	1	0						31
31	31	136	4.0	-1	4/4	1	0						32
32	32	140	4.0	-1	4/4	1	0						33
33	33	144	4.0	-1	4/4	1	0			double			34
34	34	148	6.0	-1	3/2	3/2	0				line		35
35	35	154	6.0	-1	3/2	3/2	0						36
36	36	160	6.0	-1	3/2	3/2	0			double			37
37	37	166	4.0	-1	4/4	1	0						38
38	38	170	4.0	-1	4/4	1	0						39
39	39	174	4.0	-1	4/4	1	0						40
40	40	178	4.0	-1	4/4	1	0						41
41	41	182	4.0	-1	4/4	1	0						42
42	42	186	4.0	-1	4/4	1	0						43
43	43	190	4.0	-1	4/4	1	0			double			44
44	44	194	6.0	-1	3/2	3/2	0						45
45	45	200	6.0	-1	3/2	3/2	0						46
46	46	206	6.0	-1	3/2	3/2	0			double			47
47	47	212	4.0	-1	4/4	1	0						48
48	48	216	4.0	-1	4/4	1	0						49
49	49	220	4.0	-1	4/4	1	0						50
50	50	224	4.0	-1	4/4	1	0						51
51	51	228	4.0	-1	4/4	1	0						52
52	52	232	4.0	-1	4/4	1	0						53
53	53	236	4.0	-1	4/4	1	0			double			54
54	54	240	6.0	-1	3/2	3/2	0						55
55	55	246	6.0	-1	3/2	3/2	0						56
56	56	252	6.0	-1	3/2	3/2	0						57
57	57	258	6.0	-1	3/2	3/2	0						58
58	58	264	6.0	-1	3/2	3/2	0						59
59	59	270	6.0	-1	3/2	3/2	0						60
60	60	276	6.0	-1	3/2	3/2	0						61
61	61	282	6.0	-1	3/2	3/2	0						62
62	62	288	6.0	-1	3/2	3/2	0						63
63	63	294	6.0	-1	3/2	3/2	0			double			64
64	64	300	4.0	-1	4/4	1	0						65
65	65	304	4.0	-1	4/4	1	0						66
66	66	308	4.0	-1	4/4	1	0						67
67	67	312	4.0	-1	4/4	1	0						68
68	68	316	4.0	-1	4/4	1	0						69
69	69	320	4.0	-1	4/4	1	0						70
70	70	324	4.0	-1	4/4	1	0						71
71	71	328	4.0	-1	4/4	1	0						72
72	72	332	4.0	-1	4/4	1	0						73
73	73	336	4.0	-1	4/4	1	0						74
74	74	340	4.0	-1	4/4	1	0						75
75	75	344	4.0	-1	4/4	1	0				line		76
76	76	348	4.0	-1	4/4	1	0						77
77	77	352	4.0	-1	4/4	1	0						78
78	78	356	4.0	-1	4/4	1	0						79
79	79	360	4.0	-1	4/4	1	0						80
80	80	364	4.0	-1	4/4	1	0						81
81	81	368	4.0	-1	4/4	1	0			double			82
82	82	372	6.0	-1	3/2	3/2	0						83
83	83	378	6.0	-1	3/2	3/2	0						84
84	84	384	6.0	-1	3/2	3/2	0				line		85
85	85	390	6.0	-1	3/2	3/2	0						86
86	86	396	6.0	-1	3/2	3/2	0						87
87	87	402	6.0	-1	3/2	3/2	0						88
88	88	408	6.0	-1	3/2	3/2	0						89
89	89	414	6.0	-1	3/2	3/2	0						90
90	90	420	6.0	-1	3/2	3/2	0						91
91	91	426	6.0	-1	3/2	3/2	0						92
92	92	432	6.0	-1	3/2	3/2	0						93
93	93	438	6.0	-1	3/2	3/2	0						94
94	94	444	6.0	-1	3/2	3/2	0						95
95	95	450	6.0	-1	3/2	3/2	0				line		96
96	96	456	6.0	-1	3/2	3/2	0						97
97	97	462	6.0	-1	3/2	3/2	0						98
98	98	468	6.0	-1	3/2	3/2	0						99
99	99	474	6.0	-1	3/2	3/2	0						100
100	100	480	6.0	-1	3/2	3/2	0			double			101
101	101	486	4.0	-1	4/4	1	0						102
102	102	490	4.0	-1	4/4	1	0			double			103
103	103	494	6.0	-1	3/2	3/2	0						104
104	104	500	6.0	-1	3/2	3/2	0				line		105
105	105	506	6.0	-1	3/2	3/2	0						106
106	106	512	6.0	-1	3/2	3/2	0			double			107
107	107	518	4.0	-1	4/4	1	0						108
108	108	522	4.0	-1	4/4	1	0						109
109	109	526	4.0	-1	4/4	1	0						110
110	110	530	4.0	-1	4/4	1	0						111
111	111	534	4.0	-1	4/4	1	0						112
112	112	538	4.0	-1	4/4	1	0						113
113	113	542	4.0	-1	4/4	1	0						114
114	114	546	4.0	-1	4/4	1	0						115
115	115	550	4.0	-1	4/4	1	0						116
116	116	554	4.0	-1	4/4	1	0						117
117	117	558	4.0	-1	4/4	1	0						118
118	118	562	4.0	-1	4/4	1	0						119
119	119	566	4.0	-1	4/4	1	0						120
120	120	570	4.0	-1	4/4	1	0						121
121	121	574	4.0	-1	4/4	1	0			end	line	lastMeasure	-1
