mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-1	4/4	1	0					firstMeasure	2
2	2	4	4.0	-1	4/4	1	0						3
3	3	8	4.0	-1	4/4	1	0						4
4	4	12	4.0	-1	4/4	1	0						5
5	5	16	4.0	-1	4/4	1	0						6
6	6	20	4.0	-1	4/4	1	0						7
7	7	24	4.0	-1	4/4	1	0						8
8	8	28	4.0	-1	4/4	1	0						9
9	9	32	4.0	-1	4/4	1	0						10
10	10	36	4.0	-1	4/4	1	0						11
11	11	40	4.0	-1	4/4	1	0						12
12	12	44	4.0	-1	4/4	1	0						13
13	13	48	4.0	-1	4/4	1	0						14
14	14	52	4.0	-1	4/4	1	0						15
15	15	56	4.0	-1	4/4	1	0						16
16	16	60	4.0	-1	4/4	1	0						17
17	17	64	4.0	-1	4/4	1	0						18
18	18	68	4.0	-1	4/4	1	0						19
19	19	72	4.0	-1	4/4	1	0						20
20	20	76	4.0	-1	4/4	1	0						21
21	21	80	4.0	-1	4/4	1	0						22
22	22	84	4.0	-1	4/4	1	0						23
23	23	88	4.0	-1	4/4	1	0						24
24	24	92	4.0	-1	4/4	1	0						25
25	25	96	4.0	-1	4/4	1	0						26
26	26	100	4.0	-1	4/4	1	0						27
27	27	104	4.0	-1	4/4	1	0			double			28
28	28	108	6.0	-1	3/2	3/2	0						29
29	29	114	6.0	-1	3/2	3/2	0						30
30	30	120	6.0	-1	3/2	3/2	0						31
31	31	126	6.0	-1	3/2	3/2	0						32
32	32	132	6.0	-1	3/2	3/2	0				line		33
33	33	138	6.0	-1	3/2	3/2	0						34
34	34	144	6.0	-1	3/2	3/2	0						35
35	35	150	6.0	-1	3/2	3/2	0						36
36	36	156	6.0	-1	3/2	3/2	0						37
37	37	162	6.0	-1	3/2	3/2	0						38
38	38	168	6.0	-1	3/2	3/2	0				line		39
39	39	174	6.0	-1	3/2	3/2	0						40
40	40	180	6.0	-1	3/2	3/2	0						41
41	41	186	6.0	-1	3/2	3/2	0						42
42	42	192	6.0	-1	3/2	3/2	0			double			43
43	43	198	4.0	-1	4/4	1	0						44
44	44	202	4.0	-1	4/4	1	0						45
45	45	206	4.0	-1	4/4	1	0						46
46	46	210	4.0	-1	4/4	1	0						47
47	47	214	4.0	-1	4/4	1	0						48
48	48	218	4.0	-1	4/4	1	0						49
49	49	222	4.0	-1	4/4	1	0			double			50
50	50	226	6.0	-1	3/2	3/2	0						51
51	51	232	6.0	-1	3/2	3/2	0						52
52	52	238	6.0	-1	3/2	3/2	0						53
53	53	244	6.0	-1	3/2	3/2	0				line		54
54	54	250	6.0	-1	3/2	3/2	0						55
55	55	256	6.0	-1	3/2	3/2	0						56
56	56	262	6.0	-1	3/2	3/2	0						57
57	57	268	6.0	-1	3/2	3/2	0			double			58
58	58	274	4.0	-1	4/4	1	0						59
59	59	278	4.0	-1	4/4	1	0						60
60	60	282	4.0	-1	4/4	1	0						61
61	61	286	4.0	-1	4/4	1	0						62
62	62	290	4.0	-1	4/4	1	0						63
63	63	294	4.0	-1	4/4	1	0						64
64	64	298	4.0	-1	4/4	1	0						65
65	65	302	4.0	-1	4/4	1	0						66
66	66	306	4.0	-1	4/4	1	0						67
67	67	310	4.0	-1	4/4	1	0						68
68	68	314	4.0	-1	4/4	1	0						69
69	69	318	4.0	-1	4/4	1	0						70
70	70	322	4.0	-1	4/4	1	0						71
71	71	326	4.0	-1	4/4	1	0						72
72	72	330	4.0	-1	4/4	1	0						73
73	73	334	4.0	-1	4/4	1	0						74
74	74	338	4.0	-1	4/4	1	0						75
75	75	342	4.0	-1	4/4	1	0						76
76	76	346	4.0	-1	4/4	1	0						77
77	77	350	4.0	-1	4/4	1	0						78
78	78	354	4.0	-1	4/4	1	0						79
79	79	358	4.0	-1	4/4	1	0						80
80	80	362	4.0	-1	4/4	1	0						81
81	81	366	4.0	-1	4/4	1	0						82
82	82	370	4.0	-1	4/4	1	0						83
83	83	374	4.0	-1	4/4	1	0						84
84	84	378	4.0	-1	4/4	1	0						85
85	85	382	4.0	-1	4/4	1	0						86
86	86	386	4.0	-1	4/4	1	0						87
87	87	390	4.0	-1	4/4	1	0						88
88	88	394	4.0	-1	4/4	1	0						89
89	89	398	4.0	-1	4/4	1	0						90
90	90	402	4.0	-1	4/4	1	0						91
91	91	406	4.0	-1	4/4	1	0						92
92	92	410	4.0	-1	4/4	1	0						93
93	93	414	4.0	-1	4/4	1	0						94
94	94	418	4.0	-1	4/4	1	0						95
95	95	422	4.0	-1	4/4	1	0						96
96	96	426	4.0	-1	4/4	1	0						97
97	97	430	4.0	-1	4/4	1	0			end		lastMeasure	-1
